scenario,run_id,model,config,trial,outcome,stage,detail,observed_1,observed_2
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",0,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",1,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",2,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",3,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",4,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",5,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",6,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",7,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",8,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",9,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",10,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",11,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",12,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",13,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",14,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",15,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",16,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",17,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",18,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",19,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",20,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",21,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",22,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",23,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",24,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",25,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",26,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",27,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",28,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=ONE",29,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",0,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",1,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",2,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",3,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",4,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",5,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",6,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",7,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",8,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",9,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",10,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",11,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",12,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",13,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",14,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",15,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",16,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",17,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",18,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",19,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",20,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",21,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",22,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",23,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",24,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",25,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",26,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",27,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",28,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=ONE",29,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",0,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",1,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",2,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",3,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",4,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",5,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",6,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",7,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",8,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",9,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",10,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",11,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",12,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",13,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",14,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",15,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",16,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",17,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",18,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",19,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",20,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",21,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",22,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",23,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",24,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",25,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",26,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",27,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",28,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=ONE",29,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",0,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",1,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",2,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",3,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",4,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",5,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",6,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",7,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",8,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",9,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",10,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",11,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",12,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",13,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",14,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",15,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",16,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",17,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",18,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",19,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",20,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",21,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",22,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",23,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",24,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",25,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",26,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",27,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",28,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=ONE",29,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",0,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",1,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",2,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",3,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",4,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",5,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",6,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",7,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",8,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",9,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",10,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",11,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",12,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",13,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",14,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",15,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",16,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",17,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",18,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",19,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",20,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",21,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",22,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",23,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",24,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",25,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",26,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",27,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",28,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,RYW,"W=ONE,R=QUORUM",29,PASS,check,"write via n1, read via n3",1,
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",0,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",1,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",2,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",3,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",4,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",5,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",6,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",7,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",8,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",9,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",10,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",11,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",12,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",13,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",14,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",15,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",16,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",17,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",18,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",19,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",20,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",21,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",22,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",23,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",24,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",25,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",26,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",27,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",28,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MR,"W=ONE,R=QUORUM",29,PASS,check,"R1 via n1, R2 via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",0,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",1,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",2,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",3,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",4,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",5,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",6,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",7,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",8,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",9,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",10,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",11,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",12,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",13,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",14,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",15,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",16,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",17,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",18,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",19,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",20,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",21,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",22,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",23,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",24,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",25,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",26,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",27,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",28,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,MW,"W=ONE,R=QUORUM",29,PASS,check,"W1 via n1, W2+observer via n3",1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",0,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",1,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",2,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",3,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",4,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",5,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",6,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",7,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",8,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",9,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",10,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",11,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",12,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",13,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",14,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",15,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",16,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",17,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",18,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",19,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",20,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",21,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",22,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",23,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",24,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",25,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",26,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",27,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",28,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,WFR,"W=ONE,R=QUORUM",29,PASS,check,cause via n1; effect+observer via n3,1,1
node-latency,74ec01642f4e,RYW,"W=QUORUM,R=ONE",0,PASS,check,"write via n1, read via n3",1,
