scenario,run_id,model,config,trial,outcome,stage,detail,observed_1,observed_2
node-failure,3c439e08d1a7,WFR,"W=QUORUM,R=QUORUM",15,PASS,check,cause via n1; effect+observer via n2,1,1
node-failure,3c439e08d1a7,WFR,"W=QUORUM,R=QUORUM",16,PASS,check,cause via n1; effect+observer via n2,1,1
node-failure,3c439e08d1a7,WFR,"W=QUORUM,R=QUORUM",17,PASS,check,cause via n1; effect+observer via n2,1,1
node-failure,3c439e08d1a7,WFR,"W=QUORUM,R=QUORUM",18,PASS,check,cause via n1; effect+observer via n2,1,1
node-failure,3c439e08d1a7,WFR,"W=QUORUM,R=QUORUM",19,PASS,check,cause via n1; effect+observer via n2,1,1
node-failure,3c439e08d1a7,WFR,"W=QUORUM,R=QUORUM",20,PASS,check,cause via n1; effect+observer via n2,1,1
node-failure,3c439e08d1a7,WFR,"W=QUORUM,R=QUORUM",21,PASS,check,cause via n1; effect+observer via n2,1,1
node-failure,3c439e08d1a7,WFR,"W=QUORUM,R=QUORUM",22,PASS,check,cause via n1; effect+observer via n2,1,1
node-failure,3c439e08d1a7,WFR,"W=QUORUM,R=QUORUM",23,PASS,check,cause via n1; effect+observer via n2,1,1
node-failure,3c439e08d1a7,WFR,"W=QUORUM,R=QUORUM",24,PASS,check,cause via n1; effect+observer via n2,1,1
node-failure,3c439e08d1a7,WFR,"W=QUORUM,R=QUORUM",25,PASS,check,cause via n1; effect+observer via n2,1,1
node-failure,3c439e08d1a7,WFR,"W=QUORUM,R=QUORUM",26,PASS,check,cause via n1; effect+observer via n2,1,1
node-failure,3c439e08d1a7,WFR,"W=QUORUM,R=QUORUM",27,PASS,check,cause via n1; effect+observer via n2,1,1
node-failure,3c439e08d1a7,WFR,"W=QUORUM,R=QUORUM",28,PASS,check,cause via n1; effect+observer via n2,1,1
node-failure,3c439e08d1a7,WFR,"W=QUORUM,R=QUORUM",29,PASS,check,cause via n1; effect+observer via n2,1,1
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",0,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",1,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",2,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",3,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",4,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",5,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",6,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",7,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",8,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",9,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",10,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",11,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",12,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",13,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",14,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",15,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",16,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",17,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",18,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",19,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",20,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",21,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",22,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",23,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",24,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",25,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",26,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",27,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",28,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,RYW,"W=ALL,R=ONE",29,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",0,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",1,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",2,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",3,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",4,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",5,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",6,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",7,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",8,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",9,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",10,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",11,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",12,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",13,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",14,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",15,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",16,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",17,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",18,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",19,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",20,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",21,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",22,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",23,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",24,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",25,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",26,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",27,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",28,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MR,"W=ALL,R=ONE",29,FAILED,write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",0,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",1,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",2,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",3,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",4,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",5,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",6,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",7,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",8,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",9,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",10,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",11,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",12,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",13,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",14,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",15,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",16,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",17,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",18,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",19,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",20,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",21,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",22,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",23,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",24,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",25,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",26,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",27,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",28,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,MW,"W=ALL,R=ONE",29,FAILED,write1,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,WFR,"W=ALL,R=ONE",0,FAILED,cause-write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,WFR,"W=ALL,R=ONE",1,FAILED,cause-write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,WFR,"W=ALL,R=ONE",2,FAILED,cause-write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,WFR,"W=ALL,R=ONE",3,FAILED,cause-write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,WFR,"W=ALL,R=ONE",4,FAILED,cause-write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,WFR,"W=ALL,R=ONE",5,FAILED,cause-write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,WFR,"W=ALL,R=ONE",6,FAILED,cause-write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,WFR,"W=ALL,R=ONE",7,FAILED,cause-write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,WFR,"W=ALL,R=ONE",8,FAILED,cause-write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,WFR,"W=ALL,R=ONE",9,FAILED,cause-write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,WFR,"W=ALL,R=ONE",10,FAILED,cause-write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,WFR,"W=ALL,R=ONE",11,FAILED,cause-write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,WFR,"W=ALL,R=ONE",12,FAILED,cause-write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
node-failure,3c439e08d1a7,WFR,"W=ALL,R=ONE",13,FAILED,cause-write,"Unavailable: Error from server: code=1000 [Unavailable exception] message=""Cannot achieve consistency level ALL"" info={'consistency': 'ALL', 'required_replicas': 3, 'alive_replicas': 2}",,
